"","crime_date","description","inside_outside","weapon","gender","age","race","ethnicity","location","new_district","neighborhood","latitude","longitude","premise_type","zt","zap"
"943","4/18/2025","Larceny","Inside","None reported","Female","26","White","Not Hispanic or Latino","500 S LUZERNE AVE","Southeast","Canton",39.285731,-76.579942,"Other/residential","2:48","p.m."
"944","4/18/2025","Larceny of motor vehicle parts or accessories","Outside","None reported","Male","60","None reported","Unknown","2200 TACOMA ST","Southern","Westport",39.264728,-76.633993,"Street","5:00","p.m."
"945","4/18/2025","Larceny","Inside","None reported","Female","58","Black or African American","Not Hispanic or Latino","3000 WINDSOR AVE","Northwest","Walbrook",39.312326,-76.668187,"Other/residential","7:00","p.m."
"946","4/18/2025","Larceny","Inside","None reported","Female","20","Black or African American","Unknown","1000 DARTMOUTH RD","Northeast","Evesham Park",39.366345,-76.601773,"Other/residential","7:10","p.m."
"947","4/18/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","5000 YORK RD","Northern","Winston-Govans",39.3497,-76.609613,"Convenience store","7:55","p.m."
"948","4/18/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","600 S EXETER ST","Central","Harbor East",39.283917,-76.600349,"Drug store / med  bldg","8:00","p.m."
"949","4/18/2025","Larceny","Inside","None reported","Female","27","None reported","Unknown","300 E HAMBURG ST","Southern","Federal Hill",39.278447,-76.608735,"Other/residential","8:30","p.m."
"950","4/18/2025","Larceny of motor vehicle parts or accessories","Outside","None reported","Female","None reported","None reported","Unknown","1200 UNION AVE","Northern","Hampden",39.332955,-76.636557,"Street","8:30","p.m."
"951","4/18/2025","Larceny of motor vehicle parts or accessories","Outside","None reported","Female","45","Black or African American","Not Hispanic or Latino","1300 TOMPKINS ST","Southern","Curtis Bay",39.228959,-76.592234,"Street","9:00","p.m."
"952","4/18/2025","Larceny","Inside","None reported","Female","28","Unknown","Hispanic or Latino","2600 W PATAPSCO AVE","Southern","Lakeland",39.252973,-76.652326,"Other/residential","9:10","p.m."
"953","4/18/2025","Larceny from auto","Outside","None reported","Female","60","Black or African American","Not Hispanic or Latino","600 LIGHT ST","Southern","Otterbein",39.282147,-76.613177,"Street","10:00","p.m."
"954","4/18/2025","Larceny from auto","Outside","None reported","None reported","None reported","None reported","None Reported","1100 INNER CIR","Southern","Curtis Bay",39.230505,-76.594223,"Street","10:00","p.m."
"955","4/18/2025","Larceny","Inside","None reported","Female","23","Asian","Not Hispanic or Latino","10 W 20TH ST","Eastern","Charles North",39.312247,-76.617386,"Restaurant","10:21","p.m."
"956","4/18/2025","Larceny","Inside","None reported","Male","24","White","Not Hispanic or Latino","20 N ROSE ST","Southeast","Patterson Park Neighborhood",39.292629,-76.581262,"Other/residential","10:22","p.m."
"957","4/18/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","3600 POTEE ST","Southern","Brooklyn",39.238296,-76.611111,"Convenience store","11:30","p.m."
"958","4/18/2025","Larceny","Outside","None reported","Female","34","White","Not Hispanic or Latino","300 N MARTIN LUTHER KING JR BLVD","Southwest","University Of Maryland",39.293141,-76.627596,"Street","11:31","p.m."
"959","4/19/2025","Larceny","Outside","None reported","Female","63","Black or African American","Unknown","4100 COLBORNE RD","Southwest","Edmondson Village",39.297731,-76.68404,"Street","1:00","a.m."
"960","4/19/2025","Larceny of motor vehicle parts or accessories","Outside","None reported","Female","28","Black or African American","Not Hispanic or Latino","700 N MILTON AVE","Southeast","Milton-Montford",39.299194,-76.582396,"Street","1:00","a.m."
"961","4/19/2025","Larceny of motor vehicle parts or accessories","Inside","None reported","Female","50","None reported","Hispanic or Latino","500 N MILTON AVE","Southeast","Mcelderry Park",39.29685,-76.582254,"Other/residential","1:00","a.m."
"962","4/19/2025","Larceny","Inside","None reported","None reported","None reported","None reported","None Reported","1 E PRATT ST","Central","Downtown West",39.286431,-76.614798,"Convenience store","1:07","a.m."
"963","4/19/2025","Larceny","Inside","None reported","Female","47","White","Not Hispanic or Latino","200 HOMEWOOD TER","Northern","Oakenshawe",39.331026,-76.61293,"Other/residential","1:53","a.m."
"964","4/19/2025","Larceny","Inside","None reported","Female","31","White","Not Hispanic or Latino","5 CROSS KEYS RD","Northern","Cross Keys",39.352822,-76.643866,"Other/residential","2:00","a.m."
"965","4/19/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","3500 BOSTON ST","Southeast","Canton Industrial Area",39.277021,-76.566929,"Convenience store","2:11","a.m."
"966","4/19/2025","Larceny","Inside","None reported","None reported","None reported","None reported","None Reported","100 S CAREY ST","Southwest","Union Square",39.285848,-76.638055,"Liquor store","4:00","a.m."
"967","4/19/2025","Shoplifting","Outside","None reported","None reported","None reported","None reported","None Reported","4500 W NORTHERN PKWY","Northwest","Seton Business Park",39.345128,-76.699681,"Gas station","4:00","a.m."
"968","4/19/2025","Larceny","Inside","None reported","Female","None reported","Black or African American","Not Hispanic or Latino","1700 SEXTON ST","Southern","Morrell Park",39.26883,-76.652818,"Other/residential","4:00","a.m."
"969","4/19/2025","Larceny","Inside","None reported","Female","35","Black or African American","Not Hispanic or Latino","2500 EDGECOMBE CIR N","Northern","Parklane",39.341695,-76.660452,"Other/residential","4:00","a.m."
"970","4/19/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","900 W 36TH ST","Northern","Hampden",39.331203,-76.631536,"Convenience store","6:24","a.m."
"971","4/19/2025","Larceny from auto","Outside","None reported","Female","59","Black or African American","Unknown","1700 E LANVALE ST","Eastern","Broadway East",39.30966,-76.594763,"Street","6:30","a.m."
"972","4/19/2025","Larceny from auto","Outside","None reported","Male","50","White","Not Hispanic or Latino","1800 WICKES AVE","Southern","Morrell Park",39.264686,-76.656476,"Shed/garage","11:10","a.m."
"973","4/19/2025","Larceny of motor vehicle parts or accessories","Outside","None reported","Male","35","None reported","Hispanic or Latino","5800 FOWLER WAY","Eastern","Armistead Gardens",39.303333,-76.549609,"Street","2:00","p.m."
"974","4/19/2025","Larceny","Inside","None reported","Female","69","Black or African American","Unknown","1900 GRIFFIS AVE","Southern","Morrell Park",39.267639,-76.650447,"Other/residential","3:30","p.m."
"975","4/19/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","900 N CHARLES ST","Central","Mount Vernon",39.30062,-76.615933,"Convenience store","3:33","p.m."
"976","4/19/2025","Larceny","Inside","None reported","Female","40","None reported","Hispanic or Latino","200 PONTIAC AVE","Southern","Brooklyn",39.237206,-76.609002,"Other/residential","5:23","p.m."
"977","4/19/2025","Larceny","Inside","None reported","Female","30","Black or African American","Hispanic or Latino","1100 CHERRY HILL RD","Southern","Cherry Hill",39.250591,-76.629987,"Other/residential","6:36","p.m."
"978","4/19/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","1000 FLEET ST","Central","Harbor East",39.284199,-76.600223,"Specialty store","6:42","p.m."
"979","4/19/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","4400 HARFORD RD","Northeast","Beverly Hills",39.339668,-76.572577,"Convenience store","7:00","p.m."
"980","4/19/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","1000 FLEET ST","Central","Harbor East",39.284199,-76.600223,"Specialty store","8:00","p.m."
"981","4/19/2025","Larceny of motor vehicle parts or accessories","Outside","None reported","Male","42","None reported","Hispanic or Latino","1800 WILKENS AVE","Southwest","Carrollton Ridge",39.282407,-76.645244,"Street","8:00","p.m."
"982","4/19/2025","Larceny from auto","Inside","None reported","Male","39","Black or African American","Not Hispanic or Latino","1100 MERIDENE DR","Northeast","Glen Oaks",39.368501,-76.5983,"Other/residential","8:30","p.m."
"983","4/19/2025","Larceny","Inside","None reported","None reported","None reported","None reported","None Reported","800 S BROADWAY","Central","Fells Point",39.281866,-76.59351,"Hotel/motel","8:50","p.m."
"984","4/19/2025","Larceny","Inside","None reported","None reported","None reported","None reported","None Reported","2800 GREENMOUNT AVE","Northern","Better Waverly",39.322641,-76.609374,"Convenience store","10:00","p.m."
"985","4/19/2025","Larceny from auto","Inside","None reported","Female","41","None reported","Hispanic or Latino","2800 HOLLINS FERRY RD","Southern","Lakeland",39.256668,-76.645386,"Other/residential","10:30","p.m."
"986","4/19/2025","Larceny from auto","Outside","None reported","Female","31","White","Not Hispanic or Latino","1400 W OSTEND ST","Southern","Washington Village/Pigtown",39.282648,-76.635301,"Street","10:35","p.m."
"987","4/19/2025","Larceny","Inside","None reported","Male","52","Unknown","Hispanic or Latino","3500 FAIRVIEW AVE","Northwest","Forest Park",39.322251,-76.676162,"Other/residential","11:00","p.m."
"988","4/19/2025","Larceny","Inside","None reported","None reported","None reported","None reported","None Reported","700 S CENTRAL AVE","Central","Harbor East",39.283153,-76.598958,"Grocery/confection","11:00","p.m."
"989","4/19/2025","Larceny","Inside","None reported","Male","19","Black or African American","Unknown","1900 EAGLE DR","Northwest","Franklintown",39.304692,-76.700028,"Other/residential","11:00","p.m."
"990","4/19/2025","Larceny","Inside","None reported","Female","36","White","Not Hispanic or Latino","100 S NEWKIRK ST","Southeast","Greektown",39.290901,-76.556756,"Other/residential","11:42","p.m."
"991","4/20/2025","Larceny from auto","Outside","None reported","Male","59","Black or African American","Not Hispanic or Latino","3500 W LEXINGTON ST","Southwest","Allendale",39.29035,-76.676127,"Street","12:00","a.m."
"992","4/20/2025","Larceny of motor vehicle parts or accessories","Outside","None reported","Female","47","White","Unknown","5000 WRIGHT AVE","Eastern","Armistead Gardens",39.30747,-76.556339,"Street","12:00","a.m."
"993","4/20/2025","Larceny from auto","Outside","None reported","Female","60","White","Not Hispanic or Latino","2600 E BALTIMORE ST","Southeast","Patterson Park Neighborhood",39.29215,-76.57958,"Street","1:30","a.m."
"994","4/20/2025","Larceny of motor vehicle parts or accessories","Outside","None reported","Male","29","Black or African American","Not Hispanic or Latino","2400 LOYOLA NORTHWAY","Northern","Greenspring",39.338326,-76.658391,"Shed/garage","2:00","a.m."
"995","4/20/2025","Larceny","Inside","None reported","Female","None reported","Black or African American","Not Hispanic or Latino","700 S BROADWAY","Central","Fells Point",39.283463,-76.593571,"Tavern/night club","3:15","a.m."
"996","4/20/2025","Larceny","Inside","None reported","Female","59","White","Not Hispanic or Latino","3000 WEAVER AVE","Northeast","Arcadia",39.338117,-76.572869,"Other/residential","4:00","a.m."
"997","4/20/2025","Larceny of motor vehicle parts or accessories","Outside","None reported","Female","71","Black or African American","Unknown","3000 E FEDERAL ST","Eastern","Berea",39.309206,-76.57479,"Street","4:00","a.m."
"998","4/20/2025","Larceny from auto","Outside","None reported","Male","30","White","Not Hispanic or Latino","3500 ROLAND AVE","Northern","Hampden",39.330915,-76.632566,"Street","4:00","a.m."
"999","4/20/2025","Larceny from auto","Outside","None reported","Male","37","White","Not Hispanic or Latino","3300 HUDSON ST","Southeast","Canton",39.282405,-76.569207,"Street","4:01","a.m."
"1000","4/20/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","30 S PACA ST","Central","University Of Maryland",39.288326,-76.62229,"Convenience store","4:10","a.m."
"1001","4/20/2025","Larceny from auto","Outside","None reported","Male","61","Black or African American","Unknown","2800 WINDSOR AVE","Western","Panway/Braddish Avenue",39.312428,-76.665442,"Street","4:30","a.m."
"1002","4/20/2025","Larceny of motor vehicle parts or accessories","Outside","None reported","Female","23","Unknown","Hispanic or Latino","5000 E BIDDLE ST","Eastern","Armistead Gardens",39.306162,-76.555615,"Street","4:30","a.m."
"1003","4/20/2025","Larceny of motor vehicle parts or accessories","Outside","None reported","Female","52","None reported","Hispanic or Latino","5800 FOWLER WAY","Eastern","Armistead Gardens",39.303333,-76.549609,"Street","4:30","a.m."
"1004","4/20/2025","Larceny","Inside","None reported","Male","32","Black or African American","Unknown","30 E CROSS ST","Southern","Federal Hill",39.276641,-76.613212,"Tavern/night club","4:30","a.m."
"1005","4/20/2025","Larceny from auto","Outside","None reported","Female","65","Black or African American","Unknown","2900 OAKLEY AVE","Northern","Central Park Heights",39.348523,-76.669166,"Street","6:00","a.m."
